raw_log,isFraud
[2026-01-11 01:00:00] EVENT=TRANSACTION USER=C1224826107 ACTION=PAYMENT AMOUNT=7001.48 DEVICE=mobile OS=Android BROWSER=Chrome IP=75.251.10.52 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=1.46 STATUS=SUCCESS,0
[2026-01-16 15:00:00] EVENT=TRANSACTION USER=C1411828289 ACTION=PAYMENT AMOUNT=15555.74 DEVICE=desktop OS=Android BROWSER=Chrome IP=15.21.114.38 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=0.38 STATUS=SUCCESS,0
[2026-01-11 13:00:00] EVENT=TRANSACTION USER=C1876349242 ACTION=CASH_IN AMOUNT=283494.61 DEVICE=mobile OS=Windows BROWSER=Chrome IP=17.99.19.198 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=1.12 RESULT=OK,0
[2026-01-11 12:00:00] EVENT=TRANSACTION USER=C1203243265 ACTION=PAYMENT AMOUNT=16468.11 DEVICE=mobile OS=Android BROWSER=Chrome IP=253.68.98.187 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=2.99 RESULT=OK,0
[2026-01-01 17:00:00] EVENT=TRANSACTION USER=C144070475 ACTION=TRANSFER AMOUNT=734705.27 DEVICE=mobile OS=iOS BROWSER=Chrome IP=169.165.151.20 CITY=Delhi LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=1.71 RESULT=OK,0
[2026-01-15 12:00:00] EVENT=TRANSACTION USER=C204871836 ACTION=TRANSFER AMOUNT=1268378.18 DEVICE=desktop OS=Android BROWSER=Chrome IP=210.227.26.188 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=2.01 RESULT=OK,0
[2026-01-13 19:00:00] EVENT=TRANSACTION USER=C1136872334 ACTION=CASH_IN AMOUNT=145839.3 DEVICE=desktop OS=Windows BROWSER=Chrome IP=124.220.13.29 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=1.2 RESULT=OK,0
[2026-01-18 00:00:00] EVENT=TRANSACTION USER=C1388738516 ACTION=CASH_IN AMOUNT=210356.86 DEVICE=mobile OS=Android BROWSER=Safari IP=106.206.27.119 CITY=Chennai LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=0.85 RESULT=OK,0
[2026-01-10 21:00:00] EVENT=TRANSACTION USER=C1082416764 ACTION=CASH_OUT AMOUNT=40445.7 DEVICE=mobile OS=iOS BROWSER=Safari IP=24.209.24.206 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=0.77 STATUS=SUCCESS,0
[2026-01-01 01:00:00] EVENT=TRANSACTION USER=C905080434 ACTION=CASH_OUT AMOUNT=229133.94 DEVICE=mobile OS=Android BROWSER=Chrome IP=179.135.105.114 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.59 RESULT=OK,0
[2026-01-12 18:00:00] EVENT=TRANSACTION USER=C1620616962 ACTION=CASH_IN AMOUNT=67002.76 DEVICE=mobile OS=Windows BROWSER=Chrome IP=74.252.34.95 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=2.85 RESULT=OK,0
[2026-01-14 16:00:00] EVENT=TRANSACTION USER=C883245637 ACTION=CASH_IN AMOUNT=587902.78 DEVICE=desktop OS=Android BROWSER=Edge IP=185.30.89.137 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=2.51 RESULT=OK,0
[2026-01-11 20:00:00] EVENT=TRANSACTION USER=C2018598636 ACTION=CASH_OUT AMOUNT=159448.24 DEVICE=mobile OS=Android BROWSER=Chrome IP=90.205.20.136 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=1.71 RESULT=OK,0
[2026-01-16 10:00:00] EVENT=TRANSACTION USER=C390139641 ACTION=CASH_IN AMOUNT=220223.86 DEVICE=desktop OS=Windows BROWSER=Chrome IP=176.143.12.102 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=0.37 RESULT=OK,0
[2026-01-10 20:00:00] EVENT=TRANSACTION USER=C2024388907 ACTION=CASH_OUT AMOUNT=16353.29 DEVICE=mobile OS=Android BROWSER=Safari IP=137.38.229.227 CITY=Chennai LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.88 RESULT=OK,0
[2026-01-15 22:00:00] EVENT=TRANSACTION USER=C887605221 ACTION=CASH_IN AMOUNT=53685.2 DEVICE=mobile OS=Android BROWSER=Chrome IP=37.38.91.10 CITY=Delhi LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=1.58 RESULT=OK,0
[2026-01-02 17:00:00] EVENT=TRANSACTION USER=C949127736 ACTION=PAYMENT AMOUNT=21954.79 DEVICE=desktop OS=Android BROWSER=Chrome IP=29.0.39.70 CITY=Chennai LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=1.56 STATUS=SUCCESS,0
[2026-01-17 18:00:00] EVENT=TRANSACTION USER=C1721615253 ACTION=PAYMENT AMOUNT=12687.72 DEVICE=mobile OS=Linux BROWSER=Edge IP=104.35.61.158 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=1.84 RESULT=OK,0
[2026-01-10 00:00:00] EVENT=TRANSACTION USER=C1278578207 ACTION=PAYMENT AMOUNT=5692.22 DEVICE=mobile OS=Android BROWSER=Safari IP=1.185.5.45 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=1.29 RESULT=OK,0
[2026-01-07 15:00:00] EVENT=TRANSACTION USER=C2146461874 ACTION=PAYMENT AMOUNT=9997.68 DEVICE=desktop OS=iOS BROWSER=Chrome IP=127.124.154.221 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=2.78 RESULT=OK,0
[2026-01-07 10:00:00] EVENT=TRANSACTION USER=C1612687537 ACTION=PAYMENT AMOUNT=1873.08 DEVICE=mobile OS=Android BROWSER=Edge IP=161.138.219.44 CITY=Delhi LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=0.13 STATUS=SUCCESS,0
[2026-01-15 00:00:00] EVENT=TRANSACTION USER=C1833409825 ACTION=PAYMENT AMOUNT=945.01 DEVICE=mobile OS=Android BROWSER=Chrome IP=28.155.140.223 CITY=Bangalore LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=0.69 RESULT=OK,0
[2026-01-17 18:00:00] EVENT=TRANSACTION USER=C1928749686 ACTION=CASH_IN AMOUNT=5195.02 DEVICE=desktop OS=Linux BROWSER=Chrome IP=246.68.226.213 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=0.47 RESULT=OK,0
[2026-01-06 15:00:00] EVENT=TRANSACTION USER=C1346252604 ACTION=CASH_IN AMOUNT=305634.09 DEVICE=desktop OS=Windows BROWSER=Chrome IP=36.95.7.48 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=1.3 RESULT=OK,0
[2026-01-14 15:00:00] EVENT=TRANSACTION USER=C1386114829 ACTION=CASH_OUT AMOUNT=672887.56 DEVICE=desktop OS=Windows BROWSER=Chrome IP=155.74.44.45 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=0.52 RESULT=OK,0
[2026-01-14 18:00:00] EVENT=TRANSACTION USER=C1841404352 ACTION=CASH_OUT AMOUNT=195965.61 DEVICE=desktop OS=Android BROWSER=Chrome IP=31.125.232.244 CITY=Pune LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.25 STATUS=SUCCESS,0
[2026-01-08 13:00:00] EVENT=TRANSACTION USER=C1518350713 ACTION=PAYMENT AMOUNT=15849.16 DEVICE=mobile OS=Android BROWSER=Chrome IP=80.231.60.136 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=0.77 RESULT=OK,0
[2026-01-15 09:00:00] EVENT=TRANSACTION USER=C975016893 ACTION=PAYMENT AMOUNT=14213.08 DEVICE=mobile OS=Windows BROWSER=Firefox IP=60.241.234.118 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=0.92 STATUS=SUCCESS,0
[2026-01-12 00:00:00] EVENT=TRANSACTION USER=C605497037 ACTION=PAYMENT AMOUNT=503.12 DEVICE=mobile OS=iOS BROWSER=Safari IP=22.17.18.96 CITY=Pune LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=0.23 STATUS=SUCCESS,0
[2026-01-16 10:00:00] EVENT=TRANSACTION USER=C686816328 ACTION=CASH_OUT AMOUNT=519550.41 DEVICE=desktop OS=Android BROWSER=Safari IP=89.109.111.59 CITY=Chennai LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=1.72 STATUS=SUCCESS,0
[2026-01-09 12:00:00] EVENT=TRANSACTION USER=C1925639585 ACTION=CASH_OUT AMOUNT=36774.65 DEVICE=mobile OS=Android BROWSER=Chrome IP=240.159.132.42 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=2.48 STATUS=SUCCESS,0
[2026-01-11 17:00:00] EVENT=TRANSACTION USER=C1137458491 ACTION=CASH_OUT AMOUNT=138252.26 DEVICE=desktop OS=iOS BROWSER=Chrome IP=117.23.48.158 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=2.51 STATUS=SUCCESS,0
[2026-01-08 17:00:00] EVENT=TRANSACTION USER=C1416912393 ACTION=PAYMENT AMOUNT=22388.19 DEVICE=desktop OS=Windows BROWSER=Chrome IP=103.10.49.110 CITY=Delhi LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=0.81 RESULT=OK,0
[2026-01-15 14:00:00] EVENT=TRANSACTION USER=C1839513665 ACTION=CASH_IN AMOUNT=136810.39 DEVICE=mobile OS=Windows BROWSER=Firefox IP=200.190.37.44 CITY=Bangalore LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=1.37 RESULT=OK,0
[2026-01-01 19:00:00] EVENT=TRANSACTION USER=C802435444 ACTION=CASH_OUT AMOUNT=264071.94 DEVICE=mobile OS=Android BROWSER=Safari IP=163.218.10.104 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=2.16 RESULT=OK,0
[2026-01-07 12:00:00] EVENT=TRANSACTION USER=C562781531 ACTION=PAYMENT AMOUNT=22285.18 DEVICE=mobile OS=iOS BROWSER=Chrome IP=110.137.128.232 CITY=Delhi LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=0.51 RESULT=OK,0
[2026-01-14 20:00:00] EVENT=TRANSACTION USER=C22018765 ACTION=PAYMENT AMOUNT=29484.23 DEVICE=desktop OS=Android BROWSER=Chrome IP=22.183.225.221 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=1.39 RESULT=OK,0
[2026-01-13 15:00:00] EVENT=TRANSACTION USER=C1412440427 ACTION=TRANSFER AMOUNT=236904.51 DEVICE=desktop OS=iOS BROWSER=Chrome IP=101.71.103.251 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.82 RESULT=OK,0
[2026-01-13 12:00:00] EVENT=TRANSACTION USER=C1302045767 ACTION=CASH_IN AMOUNT=132839.0 DEVICE=mobile OS=Linux BROWSER=Chrome IP=155.55.92.141 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=1.21 RESULT=OK,0
[2026-01-07 13:00:00] EVENT=TRANSACTION USER=C220065464 ACTION=CASH_OUT AMOUNT=255721.51 DEVICE=mobile OS=Linux BROWSER=Chrome IP=195.249.63.245 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=1.74 STATUS=SUCCESS,0
[2026-01-06 09:00:00] EVENT=TRANSACTION USER=C135620985 ACTION=PAYMENT AMOUNT=24027.21 DEVICE=desktop OS=iOS BROWSER=Edge IP=218.109.183.64 CITY=Bangalore LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.21 RESULT=OK,0
[2026-01-02 10:00:00] EVENT=TRANSACTION USER=C2069876962 ACTION=CASH_OUT AMOUNT=233331.47 DEVICE=desktop OS=iOS BROWSER=Chrome IP=92.95.36.201 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=2.67 RESULT=OK,0
[2026-01-07 00:00:00] EVENT=TRANSACTION USER=C913244726 ACTION=PAYMENT AMOUNT=26483.22 DEVICE=mobile OS=Android BROWSER=Chrome IP=217.66.12.222 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=1.66 RESULT=OK,0
[2026-01-02 10:00:00] EVENT=TRANSACTION USER=C1380554011 ACTION=PAYMENT AMOUNT=14117.92 DEVICE=mobile OS=Windows BROWSER=Chrome IP=122.169.68.183 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=2.41 STATUS=SUCCESS,0
[2026-01-07 15:00:00] EVENT=TRANSACTION USER=C1880964571 ACTION=CASH_OUT AMOUNT=232482.61 DEVICE=mobile OS=iOS BROWSER=Chrome IP=200.50.106.160 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=0.21 STATUS=SUCCESS,0
[2026-01-17 18:00:00] EVENT=TRANSACTION USER=C1883759696 ACTION=PAYMENT AMOUNT=9111.89 DEVICE=desktop OS=Linux BROWSER=Chrome IP=50.41.138.55 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.24 RESULT=OK,0
[2026-01-13 21:00:00] EVENT=TRANSACTION USER=C1693084006 ACTION=CASH_OUT AMOUNT=81150.92 DEVICE=mobile OS=Windows BROWSER=Edge IP=111.239.38.234 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=2.77 RESULT=OK,0
[2026-01-14 23:00:00] EVENT=TRANSACTION USER=C64393348 ACTION=CASH_OUT AMOUNT=220373.46 DEVICE=desktop OS=Android BROWSER=Safari IP=180.129.124.40 CITY=Delhi LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=1.45 RESULT=OK,0
[2026-01-12 14:00:00] EVENT=TRANSACTION USER=C1367016113 ACTION=CASH_IN AMOUNT=202739.18 DEVICE=mobile OS=Linux BROWSER=Firefox IP=65.103.83.95 CITY=Pune LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=0.29 RESULT=OK,0
[2026-01-06 10:00:00] EVENT=TRANSACTION USER=C1334769327 ACTION=CASH_OUT AMOUNT=51987.52 DEVICE=mobile OS=iOS BROWSER=Firefox IP=2.47.51.254 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=2.99 RESULT=OK,0
[2026-01-09 15:00:00] EVENT=TRANSACTION USER=C1303942687 ACTION=TRANSFER AMOUNT=361786.84 DEVICE=mobile OS=Android BROWSER=Edge IP=71.173.27.135 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.57 RESULT=OK,0
[2026-01-25 20:00:00] EVENT=TRANSACTION USER=C1961973288 ACTION=CASH_OUT AMOUNT=144450.09 DEVICE=mobile OS=Linux BROWSER=Chrome IP=248.91.244.223 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=2.08 RESULT=OK,0
[2026-01-16 00:00:00] EVENT=TRANSACTION USER=C1849565163 ACTION=CASH_OUT AMOUNT=199923.38 DEVICE=mobile OS=iOS BROWSER=Safari IP=22.219.153.38 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.65 RESULT=OK,0
[2026-01-14 12:00:00] EVENT=TRANSACTION USER=C1961374321 ACTION=CASH_OUT AMOUNT=172308.14 DEVICE=mobile OS=iOS BROWSER=Chrome IP=177.202.51.235 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=0.93 RESULT=OK,0
[2026-01-16 14:00:00] EVENT=TRANSACTION USER=C1746649061 ACTION=PAYMENT AMOUNT=28216.06 DEVICE=desktop OS=Linux BROWSER=Chrome IP=50.37.2.63 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=1.08 STATUS=SUCCESS,0
[2026-01-10 18:00:00] EVENT=TRANSACTION USER=C385171025 ACTION=CASH_OUT AMOUNT=68007.6 DEVICE=mobile OS=Android BROWSER=Chrome IP=43.154.126.17 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=2.54 RESULT=OK,0
[2026-01-18 18:00:00] EVENT=TRANSACTION USER=C1357012319 ACTION=CASH_IN AMOUNT=330800.26 DEVICE=mobile OS=iOS BROWSER=Firefox IP=57.151.52.44 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=2.65 RESULT=OK,0
[2026-01-11 17:00:00] EVENT=TRANSACTION USER=C1664984645 ACTION=CASH_OUT AMOUNT=130106.27 DEVICE=mobile OS=Windows BROWSER=Chrome IP=87.187.180.11 CITY=Chennai LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=0.37 STATUS=SUCCESS,0
[2026-01-10 18:00:00] EVENT=TRANSACTION USER=C746001856 ACTION=PAYMENT AMOUNT=12742.26 DEVICE=desktop OS=Android BROWSER=Firefox IP=212.162.253.156 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=1.38 RESULT=OK,0
[2026-01-26 17:00:00] EVENT=TRANSACTION USER=C1144796831 ACTION=CASH_OUT AMOUNT=94128.99 DEVICE=desktop OS=Android BROWSER=Chrome IP=174.81.178.78 CITY=Delhi LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.31 STATUS=SUCCESS,0
[2026-01-10 13:00:00] EVENT=TRANSACTION USER=C2107239499 ACTION=CASH_OUT AMOUNT=7390.33 DEVICE=mobile OS=Android BROWSER=Firefox IP=200.130.138.2 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=2.87 RESULT=OK,0
[2026-01-11 18:00:00] EVENT=TRANSACTION USER=C1644214916 ACTION=CASH_IN AMOUNT=51455.37 DEVICE=desktop OS=Windows BROWSER=Chrome IP=196.44.100.240 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=0.53 STATUS=SUCCESS,0
[2026-01-17 19:00:00] EVENT=TRANSACTION USER=C212750817 ACTION=PAYMENT AMOUNT=544.4 DEVICE=desktop OS=iOS BROWSER=Edge IP=164.198.92.67 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=0.87 RESULT=OK,0
[2026-01-05 23:00:00] EVENT=TRANSACTION USER=C877479386 ACTION=CASH_OUT AMOUNT=112283.44 DEVICE=desktop OS=iOS BROWSER=Chrome IP=218.140.60.56 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=0.79 STATUS=SUCCESS,0
[2026-01-17 09:00:00] EVENT=TRANSACTION USER=C831310193 ACTION=CASH_OUT AMOUNT=272927.7 DEVICE=desktop OS=Linux BROWSER=Edge IP=145.1.88.158 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=0.89 STATUS=SUCCESS,0
[2026-01-10 12:00:00] EVENT=TRANSACTION USER=C1111018536 ACTION=CASH_IN AMOUNT=56087.37 DEVICE=desktop OS=Android BROWSER=Safari IP=177.215.78.7 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=1.79 STATUS=SUCCESS,0
[2026-01-16 19:00:00] EVENT=TRANSACTION USER=C1032512443 ACTION=CASH_IN AMOUNT=139143.55 DEVICE=mobile OS=iOS BROWSER=Safari IP=124.48.182.25 CITY=Bangalore LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=1.08 RESULT=OK,0
[2026-01-16 09:00:00] EVENT=TRANSACTION USER=C713561439 ACTION=CASH_OUT AMOUNT=412802.75 DEVICE=desktop OS=Android BROWSER=Chrome IP=111.46.233.79 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=1.02 RESULT=OK,0
[2026-01-06 20:00:00] EVENT=TRANSACTION USER=C1420118059 ACTION=CASH_OUT AMOUNT=285486.11 DEVICE=desktop OS=Android BROWSER=Edge IP=189.77.28.195 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=1.43 RESULT=OK,0
[2026-01-16 15:00:00] EVENT=TRANSACTION USER=C1747281352 ACTION=CASH_IN AMOUNT=295147.14 DEVICE=desktop OS=Windows BROWSER=Chrome IP=50.185.214.247 CITY=Delhi LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=2.95 RESULT=OK,0
[2026-01-17 14:00:00] EVENT=TRANSACTION USER=C2014750104 ACTION=CASH_OUT AMOUNT=230699.48 DEVICE=desktop OS=Android BROWSER=Chrome IP=203.247.177.223 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=2.43 STATUS=SUCCESS,0
[2026-01-10 09:00:00] EVENT=TRANSACTION USER=C154214910 ACTION=CASH_OUT AMOUNT=238493.71 DEVICE=mobile OS=Android BROWSER=Chrome IP=85.87.81.226 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=1.83 RESULT=OK,0
[2026-01-09 13:00:00] EVENT=TRANSACTION USER=C1040716225 ACTION=CASH_IN AMOUNT=251069.48 DEVICE=desktop OS=iOS BROWSER=Firefox IP=135.197.243.169 CITY=Bangalore LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=2.52 STATUS=SUCCESS,0
[2026-01-15 11:00:00] EVENT=TRANSACTION USER=C1927489574 ACTION=CASH_OUT AMOUNT=175826.72 DEVICE=mobile OS=iOS BROWSER=Safari IP=4.219.216.243 CITY=Bangalore LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=0.39 RESULT=OK,0
[2026-01-16 17:00:00] EVENT=TRANSACTION USER=C1087669965 ACTION=CASH_OUT AMOUNT=40692.33 DEVICE=mobile OS=Android BROWSER=Chrome IP=17.59.232.5 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=1.83 RESULT=OK,0
[2026-01-07 16:00:00] EVENT=TRANSACTION USER=C1040300273 ACTION=CASH_OUT AMOUNT=352289.33 DEVICE=mobile OS=Linux BROWSER=Firefox IP=73.128.16.210 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=0.19 RESULT=OK,0
[2026-01-11 12:00:00] EVENT=TRANSACTION USER=C977095434 ACTION=TRANSFER AMOUNT=37046.91 DEVICE=mobile OS=Android BROWSER=Chrome IP=126.101.192.10 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=1.61 STATUS=SUCCESS,0
[2026-01-23 12:00:00] EVENT=TRANSACTION USER=C633635438 ACTION=CASH_OUT AMOUNT=3707342.38 DEVICE=desktop OS=Linux BROWSER=Safari IP=250.196.249.114 CITY=Bangalore LOGIN_METHOD=otp FAILED_LOGINS=5 NEW_DEVICE=1 VELOCITY=5.34 STATUS=SUCCESS,1
[2026-01-14 22:00:00] EVENT=TRANSACTION USER=C1301268857 ACTION=TRANSFER AMOUNT=51844.08 DEVICE=mobile OS=Android BROWSER=Chrome IP=42.16.217.9 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=2.44 RESULT=OK,0
[2026-01-22 23:00:00] EVENT=TRANSACTION USER=C1504711176 ACTION=TRANSFER AMOUNT=400885.44 DEVICE=mobile OS=Android BROWSER=Chrome IP=8.107.69.177 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=1.41 RESULT=OK,0
[2026-01-09 09:00:00] EVENT=TRANSACTION USER=C1172938741 ACTION=PAYMENT AMOUNT=339.88 DEVICE=mobile OS=Linux BROWSER=Chrome IP=78.23.227.76 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=1.28 RESULT=OK,0
[2026-01-13 11:00:00] EVENT=TRANSACTION USER=C689206418 ACTION=CASH_IN AMOUNT=212401.34 DEVICE=mobile OS=iOS BROWSER=Chrome IP=3.252.76.32 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.25 RESULT=OK,0
[2026-01-14 19:00:00] EVENT=TRANSACTION USER=C1062196922 ACTION=CASH_OUT AMOUNT=231912.88 DEVICE=mobile OS=Windows BROWSER=Chrome IP=12.50.254.116 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=1.29 RESULT=OK,0
[2026-01-17 18:00:00] EVENT=TRANSACTION USER=C514021680 ACTION=CASH_OUT AMOUNT=159281.75 DEVICE=mobile OS=iOS BROWSER=Chrome IP=143.50.61.82 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=2.35 RESULT=OK,0
[2026-01-07 11:00:00] EVENT=TRANSACTION USER=C2130429465 ACTION=PAYMENT AMOUNT=18858.51 DEVICE=mobile OS=Android BROWSER=Chrome IP=234.203.130.77 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=2.48 RESULT=OK,0
[2026-01-01 08:00:00] EVENT=TRANSACTION USER=C20508620 ACTION=PAYMENT AMOUNT=15341.56 DEVICE=desktop OS=Windows BROWSER=Chrome IP=190.137.132.39 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=0.86 RESULT=OK,0
