raw_log,isFraud
[2058-103-185 183:106:172] EVENT=TRANSACTION USER=C1003211025 ACTION=PAYMENT AMOUNT=477.6 DEVICE=mobile OS=Windows BROWSER=Chrome IP=291.231.147.119 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=0.76 RESULT=OK,0
[2081-108-46 178:-15:6] EVENT=TRANSACTION USER=C378167983 ACTION=CASH_IN AMOUNT=72789.204 DEVICE=desktop OS=Android BROWSER=Chrome IP=290.222.196.401 CITY=Chennai LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=2.68 STATUS=SUCCESS,0
[2034-194-10 52:23:103] EVENT=TRANSACTION USER=C2105685978 ACTION=PAYMENT AMOUNT=54079.94 DEVICE=desktop OS=iOS BROWSER=Chrome IP=129.287.314.104 CITY=Pune LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=1.213 RESULT=OK,0
[2026-01-09 19:00:00] EVENT=TRANSACTION USER=C244739901 ACTION=CASH_OUT AMOUNT=66483.58 DEVICE=mobile OS=Android BROWSER=Firefox IP=81.196.158.107 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=1.58 RESULT=OK,0
[2000-46-91 128:62:-48] EVENT=TRANSACTION USER=C1960784642 ACTION=CASH_OUT AMOUNT=224630.125 DEVICE=desktop OS=iOS BROWSER=Chrome IP=100.204.129.266 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.5 STATUS=SUCCESS,0
[2026-01-02 19:00:00] EVENT=TRANSACTION USER=C663280561 ACTION=CASH_IN AMOUNT=308159.4 DEVICE=mobile OS=iOS BROWSER=Chrome IP=85.101.228.57 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=0.14 RESULT=OK,0
[2026-01-16 14:00:00] EVENT=TRANSACTION USER=C841181573 ACTION=CASH_IN AMOUNT=281237.42 DEVICE=desktop OS=Android BROWSER=Edge IP=76.70.216.12 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=1.92 RESULT=OK,0
[2127--34-195 29:182:74] EVENT=TRANSACTION USER=C73619310 ACTION=CASH_IN AMOUNT=205435.77 DEVICE=mobile OS=Android BROWSER=Firefox IP=315.279.355.196 CITY=Hyderabad LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=1.125 RESULT=OK,1
[2026-01-16 17:00:00] EVENT=TRANSACTION USER=C1474961713 ACTION=CASH_OUT AMOUNT=45803.4 DEVICE=mobile OS=iOS BROWSER=Chrome IP=181.137.231.249 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=1.93 RESULT=OK,0
[2124-145-172 135:110:48] EVENT=TRANSACTION USER=C204191879 ACTION=CASH_OUT AMOUNT=204133.32 DEVICE=mobile OS=Android BROWSER=Edge IP=197.248.180.193 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=1.2 RESULT=OK,0
[1976-60-154 78:115:155] EVENT=TRANSACTION USER=C479478329 ACTION=CASH_IN AMOUNT=12749.167 DEVICE=desktop OS=iOS BROWSER=Chrome IP=232.36.320.217 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=1.245 STATUS=SUCCESS,0
[1986-85-110 -27:-13:134] EVENT=TRANSACTION USER=C398580828 ACTION=CASH_OUT AMOUNT=377998.172 DEVICE=desktop OS=Android BROWSER=Edge IP=250.212.288.326 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=1.147 RESULT=OK,0
[2016-51-132 -19:2:35] EVENT=TRANSACTION USER=C2035351315 ACTION=TRANSFER AMOUNT=4338766.143 DEVICE=desktop OS=Android BROWSER=Chrome IP=247.269.121.249 CITY=Pune LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=1.176 RESULT=OK,0
[2026-01-01 13:00:00] EVENT=TRANSACTION USER=C260002632 ACTION=PAYMENT AMOUNT=18273.49 DEVICE=mobile OS=Windows BROWSER=Firefox IP=140.110.166.29 CITY=Pune LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=0.21 RESULT=OK,0
[2008-49-141 130:91:66] EVENT=TRANSACTION USER=C178548078 ACTION=TRANSFER AMOUNT=2012917.228 DEVICE=desktop OS=Android BROWSER=Chrome IP=202.267.216.234 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=1.71 STATUS=SUCCESS,0
[2194-10-206 88:130:135] EVENT=TRANSACTION USER=C83968668 ACTION=CASH_IN AMOUNT=137998.9 DEVICE=mobile OS=Windows BROWSER=Edge IP=389.35.74.258 CITY=Hyderabad LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=0.9 STATUS=SUCCESS,0
[2202-164-214 32:148:58] EVENT=TRANSACTION USER=C887605221 ACTION=CASH_IN AMOUNT=53852.2 DEVICE=mobile OS=Android BROWSER=Chrome IP=-5.150.228.94 CITY=Delhi LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=1.169 RESULT=OK,0
[2075-198-35 -34:-5:88] EVENT=TRANSACTION USER=C1808814057 ACTION=CASH_IN AMOUNT=45191.191 DEVICE=desktop OS=iOS BROWSER=Chrome IP=12.323.71.224 CITY=Hyderabad LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=1.230 STATUS=SUCCESS,0
[1980--29-27 104:152:69] EVENT=TRANSACTION USER=C1532053021 ACTION=CASH_OUT AMOUNT=243112.192 DEVICE=mobile OS=Android BROWSER=Edge IP=299.130.87.172 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=0.289 RESULT=OK,0
[2207-119-37 -5:2:-47] EVENT=TRANSACTION USER=C719710260 ACTION=PAYMENT AMOUNT=1834.25 DEVICE=mobile OS=Windows BROWSER=Chrome IP=203.112.279.211 CITY=Pune LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=2.222 RESULT=OK,0
[2088-125-203 179:34:10] EVENT=TRANSACTION USER=C629636600 ACTION=TRANSFER AMOUNT=708838.76 DEVICE=desktop OS=Windows BROWSER=Chrome IP=226.108.257.253 CITY=Pune LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.56 RESULT=OK,0
[2063--11-64 80:115:5] EVENT=TRANSACTION USER=C1122443010 ACTION=PAYMENT AMOUNT=5234.-16 DEVICE=desktop OS=iOS BROWSER=Chrome IP=66.50.193.187 CITY=Hyderabad LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=2.4 RESULT=OK,0
[2101-110--16 113:71:7] EVENT=TRANSACTION USER=C428112835 ACTION=TRANSFER AMOUNT=781545.130 DEVICE=desktop OS=Android BROWSER=Safari IP=401.110.264.189 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=0.183 RESULT=OK,0
[2209-119--31 110:182:40] EVENT=TRANSACTION USER=C1751946024 ACTION=TRANSFER AMOUNT=474169.140 DEVICE=mobile OS=iOS BROWSER=Firefox IP=117.331.214.203 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=2.174 STATUS=SUCCESS,0
[2026-01-17 14:00:00] EVENT=TRANSACTION USER=C1164493674 ACTION=PAYMENT AMOUNT=65841.7 DEVICE=desktop OS=Windows BROWSER=Safari IP=161.231.235.49 CITY=Chennai LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.97 STATUS=SUCCESS,0
[2026-01-02 11:00:00] EVENT=TRANSACTION USER=C1548385943 ACTION=CASH_IN AMOUNT=262067.07 DEVICE=mobile OS=Android BROWSER=Chrome IP=183.17.13.56 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=1.83 RESULT=OK,0
[2197-172-138 115:140:197] EVENT=TRANSACTION USER=C1256483621 ACTION=CASH_IN AMOUNT=158949.123 DEVICE=mobile OS=Android BROWSER=Chrome IP=201.256.150.204 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=0.130 RESULT=OK,0
[2131-88-35 112:43:170] EVENT=TRANSACTION USER=C507739067 ACTION=CASH_IN AMOUNT=112562.99 DEVICE=mobile OS=Android BROWSER=Safari IP=437.130.28.289 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=1.185 STATUS=SUCCESS,1
[2026-01-11 17:00:00] EVENT=TRANSACTION USER=C684650443 ACTION=CASH_IN AMOUNT=325056.11 DEVICE=mobile OS=iOS BROWSER=Edge IP=118.153.32.110 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=1.8 RESULT=OK,0
[2073-110-208 52:-46:67] EVENT=TRANSACTION USER=C1266111204 ACTION=PAYMENT AMOUNT=3895.156 DEVICE=mobile OS=Android BROWSER=Chrome IP=272.84.251.284 CITY=Hyderabad LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=1.158 RESULT=OK,0
[2176-112-57 82:-2:71] EVENT=TRANSACTION USER=C214554075 ACTION=PAYMENT AMOUNT=19750.220 DEVICE=mobile OS=Windows BROWSER=Edge IP=167.39.181.250 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.167 RESULT=OK,0
[2085-14-141 206:169:66] EVENT=TRANSACTION USER=C43833818 ACTION=PAYMENT AMOUNT=1581.240 DEVICE=desktop OS=Android BROWSER=Chrome IP=83.248.264.311 CITY=Delhi LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=1.27 RESULT=OK,0
[2097-159-103 132:34:98] EVENT=TRANSACTION USER=C330063519 ACTION=PAYMENT AMOUNT=6490.263 DEVICE=desktop OS=iOS BROWSER=Safari IP=59.218.159.83 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=1.204 STATUS=SUCCESS,0
[2026-01-01 18:00:00] EVENT=TRANSACTION USER=C1874468859 ACTION=CASH_OUT AMOUNT=32204.61 DEVICE=desktop OS=iOS BROWSER=Safari IP=187.24.164.160 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=2.94 RESULT=OK,0
[2038--32--32 38:-45:187] EVENT=TRANSACTION USER=C513006504 ACTION=CASH_OUT AMOUNT=96351.11 DEVICE=desktop OS=Linux BROWSER=Safari IP=227.295.116.248 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=1.191 STATUS=SUCCESS,0
[2113-197-55 176:-46:177] EVENT=TRANSACTION USER=C140214840 ACTION=CASH_OUT AMOUNT=153004.3 DEVICE=mobile OS=iOS BROWSER=Chrome IP=32.257.200.165 CITY=Pune LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=2.73 STATUS=SUCCESS,0
[2178--41-52 138:120:21] EVENT=TRANSACTION USER=C330062462 ACTION=CASH_OUT AMOUNT=217125.207 DEVICE=desktop OS=Android BROWSER=Edge IP=390.220.87.260 CITY=Delhi LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=1.7 RESULT=OK,0
[2060-102-66 144:136:180] EVENT=TRANSACTION USER=C14223228 ACTION=CASH_OUT AMOUNT=117088.209 DEVICE=mobile OS=iOS BROWSER=Safari IP=352.219.240.187 CITY=Delhi LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=2.226 RESULT=OK,0
[2055-0-129 114:170:49] EVENT=TRANSACTION USER=C1477188822 ACTION=CASH_IN AMOUNT=132734.75 DEVICE=mobile OS=Linux BROWSER=Chrome IP=357.375.280.268 CITY=Chennai LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=0.40 RESULT=OK,0
[1982-199-77 102:158:-17] EVENT=TRANSACTION USER=C363910082 ACTION=TRANSFER AMOUNT=13257.6 DEVICE=desktop OS=Linux BROWSER=Chrome IP=373.283.3.213 CITY=Hyderabad LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.16 STATUS=SUCCESS,0
[2004-8-176 59:-20:198] EVENT=TRANSACTION USER=C1267368018 ACTION=PAYMENT AMOUNT=28900.253 DEVICE=mobile OS=iOS BROWSER=Chrome IP=166.9.111.209 CITY=Delhi LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=2.91 STATUS=SUCCESS,0
[2120-197-18 -41:150:131] EVENT=TRANSACTION USER=C488640750 ACTION=PAYMENT AMOUNT=7676.279 DEVICE=mobile OS=iOS BROWSER=Chrome IP=261.233.248.53 CITY=Hyderabad LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=1.8 STATUS=SUCCESS,0
[2026-01-10 20:00:00] EVENT=TRANSACTION USER=C1262963586 ACTION=CASH_OUT AMOUNT=3149.94 DEVICE=mobile OS=Linux BROWSER=Chrome IP=23.59.72.176 CITY=Delhi LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=0.92 STATUS=SUCCESS,0
[1988-49-160 64:179:114] EVENT=TRANSACTION USER=C821647940 ACTION=PAYMENT AMOUNT=18986.264 DEVICE=desktop OS=Android BROWSER=Chrome IP=125.225.269.38 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=2.2 RESULT=OK,0
[2026-01-09 09:00:00] EVENT=TRANSACTION USER=C1422606297 ACTION=CASH_IN AMOUNT=143528.04 DEVICE=desktop OS=Android BROWSER=Firefox IP=78.224.128.2 CITY=Bangalore LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=1.12 RESULT=OK,0
[2215-124-72 172:123:73] EVENT=TRANSACTION USER=C275539285 ACTION=CASH_IN AMOUNT=329346.9 DEVICE=mobile OS=Android BROWSER=Safari IP=157.435.48.87 CITY=Pune LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=1.42 RESULT=OK,0
[2134-61-182 22:193:23] EVENT=TRANSACTION USER=C782625198 ACTION=CASH_OUT AMOUNT=83159.201 DEVICE=mobile OS=Android BROWSER=Chrome IP=195.42.344.-15 CITY=Bangalore LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=1.7 RESULT=OK,0
[2017--30-42 20:114:-16] EVENT=TRANSACTION USER=C633635438 ACTION=CASH_OUT AMOUNT=3707342.220 DEVICE=desktop OS=Linux BROWSER=Safari IP=319.226.409.300 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=5 NEW_DEVICE=1 VELOCITY=5.46 STATUS=SUCCESS,0
[2019--30-100 79:153:96] EVENT=TRANSACTION USER=C1913346275 ACTION=PAYMENT AMOUNT=40960.93 DEVICE=desktop OS=Windows BROWSER=Chrome IP=250.167.3.117 CITY=Chennai LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=0.147 RESULT=OK,0
[2026-01-13 20:00:00] EVENT=TRANSACTION USER=C1779984013 ACTION=CASH_IN AMOUNT=267742.17 DEVICE=desktop OS=iOS BROWSER=Safari IP=243.161.135.113 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=1.91 RESULT=OK,0
[2046-27-93 62:91:71] EVENT=TRANSACTION USER=C102795808 ACTION=CASH_OUT AMOUNT=120873.247 DEVICE=desktop OS=Android BROWSER=Chrome IP=152.412.267.202 CITY=Hyderabad LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=1.154 RESULT=OK,0
[2125-67-54 168:146:194] EVENT=TRANSACTION USER=C14223228 ACTION=CASH_OUT AMOUNT=117058.25 DEVICE=mobile OS=iOS BROWSER=Safari IP=297.226.15.17 CITY=Hyderabad LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=2.65 RESULT=OK,0
[2142-148-132 154:155:159] EVENT=TRANSACTION USER=C1446879297 ACTION=PAYMENT AMOUNT=31267.2 DEVICE=desktop OS=Android BROWSER=Chrome IP=276.210.150.234 CITY=Bangalore LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=1.-35 RESULT=OK,0
[2017-172-194 196:23:175] EVENT=TRANSACTION USER=C1613863447 ACTION=CASH_OUT AMOUNT=499287.147 DEVICE=mobile OS=Linux BROWSER=Edge IP=178.7.54.249 CITY=Hyderabad LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=2.200 STATUS=SUCCESS,0
[2164-26-194 197:129:-4] EVENT=TRANSACTION USER=C1345347913 ACTION=CASH_OUT AMOUNT=61326.40 DEVICE=desktop OS=Linux BROWSER=Edge IP=297.217.272.393 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=1.98 RESULT=OK,0
[2026-01-12 10:00:00] EVENT=TRANSACTION USER=C1946555067 ACTION=PAYMENT AMOUNT=2638.83 DEVICE=desktop OS=iOS BROWSER=Chrome IP=37.135.47.44 CITY=Chennai LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.28 RESULT=OK,0
[2211-183--17 171:139:-45] EVENT=TRANSACTION USER=C782625198 ACTION=CASH_OUT AMOUNT=83187.59 DEVICE=mobile OS=Android BROWSER=Chrome IP=190.234.305.98 CITY=Bangalore LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=1.7 RESULT=OK,0
[2193-185--33 32:146:31] EVENT=TRANSACTION USER=C842686292 ACTION=PAYMENT AMOUNT=17634.207 DEVICE=mobile OS=Linux BROWSER=Chrome IP=220.82.252.211 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=0.110 RESULT=OK,0
[2028--15-0 195:114:171] EVENT=TRANSACTION USER=C1284037117 ACTION=CASH_OUT AMOUNT=114345.234 DEVICE=desktop OS=Android BROWSER=Chrome IP=114.179.63.329 CITY=Hyderabad LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=1 VELOCITY=1.74 RESULT=OK,1
[2069-47-54 117:124:118] EVENT=TRANSACTION USER=C1257655281 ACTION=CASH_IN AMOUNT=280839.1 DEVICE=mobile OS=Android BROWSER=Chrome IP=113.355.149.350 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=2.144 RESULT=OK,0
[2205-129-37 210:39:126] EVENT=TRANSACTION USER=C1919587318 ACTION=CASH_OUT AMOUNT=56742.174 DEVICE=desktop OS=Windows BROWSER=Chrome IP=72.228.165.320 CITY=Bangalore LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=2.260 STATUS=SUCCESS,0
[1994-28-172 106:131:109] EVENT=TRANSACTION USER=C1274000025 ACTION=CASH_OUT AMOUNT=23854.42 DEVICE=mobile OS=iOS BROWSER=Chrome IP=100.383.298.296 CITY=Chennai LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=1.222 RESULT=OK,0
[2026-01-11 14:00:00] EVENT=TRANSACTION USER=C444884487 ACTION=CASH_OUT AMOUNT=106060.21 DEVICE=desktop OS=Android BROWSER=Chrome IP=69.145.20.129 CITY=Delhi LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=2.6 RESULT=OK,0
[2026-01-13 11:00:00] EVENT=TRANSACTION USER=C1160648273 ACTION=PAYMENT AMOUNT=34218.71 DEVICE=mobile OS=Windows BROWSER=Chrome IP=214.170.181.132 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=0.96 RESULT=OK,0
[2026-01-06 15:00:00] EVENT=TRANSACTION USER=C976709647 ACTION=CASH_IN AMOUNT=214034.14 DEVICE=mobile OS=Windows BROWSER=Safari IP=9.155.148.142 CITY=Bangalore LOGIN_METHOD=otp FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=2.97 RESULT=OK,0
[2068-189--1 75:-46:169] EVENT=TRANSACTION USER=C667889435 ACTION=PAYMENT AMOUNT=19207.129 DEVICE=mobile OS=iOS BROWSER=Chrome IP=207.156.87.144 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=2.12 RESULT=OK,0
[2075-198-35 -34:-5:88] EVENT=TRANSACTION USER=C1808814057 ACTION=CASH_IN AMOUNT=45191.191 DEVICE=desktop OS=iOS BROWSER=Chrome IP=12.323.71.224 CITY=Hyderabad LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=1.230 STATUS=SUCCESS,0
[2026-01-07 11:00:00] EVENT=TRANSACTION USER=C1580141865 ACTION=CASH_IN AMOUNT=247003.6 DEVICE=desktop OS=iOS BROWSER=Chrome IP=107.129.76.250 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=0.15 RESULT=OK,0
[2178--41-52 138:120:21] EVENT=TRANSACTION USER=C330062462 ACTION=CASH_OUT AMOUNT=217125.207 DEVICE=desktop OS=Android BROWSER=Edge IP=390.220.87.260 CITY=Delhi LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=1.7 RESULT=OK,0
[2064-40-172 -16:54:131] EVENT=TRANSACTION USER=C1303942687 ACTION=TRANSFER AMOUNT=361926.219 DEVICE=mobile OS=Android BROWSER=Edge IP=122.244.135.88 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.234 RESULT=OK,0
[2044-114--25 75:181:51] EVENT=TRANSACTION USER=C1726987336 ACTION=PAYMENT AMOUNT=5426.3 DEVICE=mobile OS=Windows BROWSER=Chrome IP=143.365.183.288 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=1.280 STATUS=SUCCESS,0
[2008-103-87 -4:123:27] EVENT=TRANSACTION USER=C460591788 ACTION=CASH_IN AMOUNT=43225.169 DEVICE=desktop OS=Android BROWSER=Safari IP=169.312.120.370 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=1.1 STATUS=SUCCESS,0
[2141-64-10 1:-19:159] EVENT=TRANSACTION USER=C32647786 ACTION=PAYMENT AMOUNT=29575.201 DEVICE=mobile OS=Windows BROWSER=Safari IP=198.293.234.78 CITY=Chennai LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=1.114 RESULT=OK,0
[2150-169-11 132:121:200] EVENT=TRANSACTION USER=C330063519 ACTION=PAYMENT AMOUNT=6435.68 DEVICE=desktop OS=iOS BROWSER=Safari IP=200.130.209.243 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=1.173 STATUS=SUCCESS,0
[2102-182-5 37:-44:101] EVENT=TRANSACTION USER=C1755924003 ACTION=PAYMENT AMOUNT=7175.42 DEVICE=desktop OS=Android BROWSER=Edge IP=348.214.229.324 CITY=Pune LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=2.5 RESULT=OK,0
[2026-01-06 16:00:00] EVENT=TRANSACTION USER=C1085141861 ACTION=CASH_OUT AMOUNT=261943.67 DEVICE=desktop OS=Windows BROWSER=Edge IP=170.143.125.110 CITY=Pune LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=0.7 RESULT=OK,0
[2026-01-14 13:00:00] EVENT=TRANSACTION USER=C1161588587 ACTION=CASH_OUT AMOUNT=240386.51 DEVICE=desktop OS=iOS BROWSER=Chrome IP=128.46.62.83 CITY=Bangalore LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=2.18 RESULT=OK,0
[2145-151-209 135:135:-29] EVENT=TRANSACTION USER=C73619310 ACTION=CASH_IN AMOUNT=205341.54 DEVICE=mobile OS=Android BROWSER=Firefox IP=360.152.206.-3 CITY=Bangalore LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=0 VELOCITY=1.6 RESULT=OK,0
[2026-01-01 20:00:00] EVENT=TRANSACTION USER=C1956180141 ACTION=CASH_IN AMOUNT=281087.44 DEVICE=desktop OS=Windows BROWSER=Safari IP=169.45.58.82 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=2.05 STATUS=SUCCESS,0
[2212-115-139 74:171:102] EVENT=TRANSACTION USER=C1415664171 ACTION=PAYMENT AMOUNT=12484.80 DEVICE=mobile OS=iOS BROWSER=Edge IP=76.224.328.355 CITY=Delhi LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=1.0 RESULT=OK,0
[1997-4--30 135:73:171] EVENT=TRANSACTION USER=C1559402758 ACTION=CASH_IN AMOUNT=136765.132 DEVICE=mobile OS=Android BROWSER=Chrome IP=270.255.331.411 CITY=Chennai LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=0 VELOCITY=1.122 STATUS=SUCCESS,1
[2183-169--11 18:140:86] EVENT=TRANSACTION USER=C1377418371 ACTION=CASH_IN AMOUNT=365398.202 DEVICE=mobile OS=iOS BROWSER=Chrome IP=64.304.60.255 CITY=Chennai LOGIN_METHOD=otp FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=1.2 RESULT=OK,0
[2220-94-58 -18:161:-26] EVENT=TRANSACTION USER=C1493932702 ACTION=PAYMENT AMOUNT=28386.-25 DEVICE=mobile OS=iOS BROWSER=Edge IP=441.286.100.162 CITY=Mumbai LOGIN_METHOD=otp FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.20 STATUS=SUCCESS,0
[2219-161-195 192:173:113] EVENT=TRANSACTION USER=C680075161 ACTION=PAYMENT AMOUNT=12047.56 DEVICE=desktop OS=Android BROWSER=Edge IP=364.160.366.218 CITY=Mumbai LOGIN_METHOD=password FAILED_LOGINS=0 NEW_DEVICE=0 VELOCITY=0.77 RESULT=OK,0
[2026-01-10 20:00:00] EVENT=TRANSACTION USER=C2024388907 ACTION=CASH_OUT AMOUNT=16353.29 DEVICE=mobile OS=Android BROWSER=Safari IP=137.38.229.227 CITY=Chennai LOGIN_METHOD=password FAILED_LOGINS=2 NEW_DEVICE=1 VELOCITY=0.88 RESULT=OK,0
[2002-103-2 108:118:-27] EVENT=TRANSACTION USER=C949127736 ACTION=PAYMENT AMOUNT=22046.143 DEVICE=desktop OS=Android BROWSER=Chrome IP=18.0.11.68 CITY=Chennai LOGIN_METHOD=password FAILED_LOGINS=1 NEW_DEVICE=1 VELOCITY=1.178 STATUS=SUCCESS,0
